file;method;flaw
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_15.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_16.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_17.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_21.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_21.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_22b.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_22b.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_31.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_41.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_42.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_45.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_51b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_52c.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_53d.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_54e.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_61a.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_66b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_67b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_68b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_71b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_72b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_73b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_74b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_75b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_executeUpdate_81_goodB2G.java;action;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_01.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_02.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_02.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_03.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_03.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_04.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_04.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_05.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_05.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_06.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_06.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_07.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_07.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_08.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_08.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_09.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_09.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_10.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_10.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_11.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_11.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_12.java;bad;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_12.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_13.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_13.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_14.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_14.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_15.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_15.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_16.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_17.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_21.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_21.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_22b.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_22b.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_31.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_41.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_42.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_45.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_51b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_52c.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_53d.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_54e.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_61a.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_66b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_67b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_68b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_71b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_72b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_73b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_74b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_75b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_execute_81_goodB2G.java;action;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_01.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_02.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_02.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_03.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_03.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_04.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_04.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_05.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_05.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_06.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_06.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_07.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_07.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_08.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_08.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_09.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_09.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_10.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_10.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_11.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_11.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_12.java;bad;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_12.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_13.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_13.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_14.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_14.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_15.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_15.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_16.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_17.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_21.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_21.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_22b.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_22b.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_31.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_41.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_42.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_45.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_51b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_52c.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_53d.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_54e.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_61a.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_66b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_67b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_68b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_71b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_72b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_73b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_74b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_75b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__Property_prepareStatement_81_goodB2G.java;action;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_01.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_02.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_02.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_03.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_03.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_04.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_04.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_05.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_05.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_06.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_06.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_07.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_07.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_08.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_08.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_09.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_09.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_10.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_10.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_11.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_11.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_12.java;bad;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_12.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_13.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_13.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_14.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_14.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_15.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_15.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_16.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_17.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_21.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_21.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_22b.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_22b.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_31.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_41.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_42.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_45.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_51b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_52c.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_53d.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_54e.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_61a.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_66b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_67b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_68b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_71b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_72b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_73b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_74b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_75b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeBatch_81_goodB2G.java;action;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_01.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_02.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_02.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_03.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_03.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_04.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_04.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_05.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_05.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_06.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_06.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_07.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_07.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_08.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_08.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_09.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_09.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_10.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_10.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_11.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_11.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_12.java;bad;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_12.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_13.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_13.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_14.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_14.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_15.java;goodB2G1;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_15.java;goodB2G2;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_16.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_17.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_21.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_21.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_22b.java;goodB2G1Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_22b.java;goodB2G2Sink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_31.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_41.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_42.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_45.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_51b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_52c.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_53d.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_54e.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_61a.java;goodB2G;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_66b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_67b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_68b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_71b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_72b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_73b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_74b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_75b.java;goodB2GSink;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeQuery_81_goodB2G.java;action;CWE863
src/testcases/CWE89_SQL_Injection/CWE89_SQL_Injection__URLConnection_executeUpdate_01.java;goodB2G;CWE863
